feature_index,Chromosome,Start,End,selection_count,selection_freq
2265,17,49373601,49962523,60,0.2
1910,15,44193179,48393597,60,0.2
2263,17,48882141,49169293,60,0.2
2264,17,49218134,49331755,60,0.2
2261,17,48032081,48363259,60,0.2
1224,9,27239620,29186207,60,0.2
846,6,126241146,127397419,60,0.2
1407,11,297092,3320321,60,0.2
2172,17,33315580,33322972,60,0.2
1116,8,62009253,64404832,60,0.2
727,6,1292057,1353261,60,0.2
914,7,25362742,25970530,60,0.2
728,6,1358498,1359129,60,0.2
1105,8,50133866,50469104,60,0.2
1216,9,19218097,20705351,59,0.19666666666666666
31,1,12833868,13002452,59,0.19666666666666666
2177,17,34217158,34260921,59,0.19666666666666666
892,6,168162397,168399709,59,0.19666666666666666
25,1,6613363,8038878,59,0.19666666666666666
819,6,90034143,91964331,59,0.19666666666666666
2757,22,47281897,48910239,59,0.19666666666666666
753,6,29962849,30010234,59,0.19666666666666666
194,1,149579637,149582884,59,0.19666666666666666
797,6,66949287,67633130,59,0.19666666666666666
185,1,144975464,145023947,59,0.19666666666666666
2198,17,36541969,36673853,59,0.19666666666666666
2171,17,33210231,33283282,59,0.19666666666666666
1406,11,270778,293829,59,0.19666666666666666
1748,13,67522431,69041225,59,0.19666666666666666
845,6,126178515,126234252,59,0.19666666666666666
464,3,144727213,153247166,59,0.19666666666666666
169,1,118811438,119105315,59,0.19666666666666666
190,1,146581869,146634734,59,0.19666666666666666
506,4,9490990,15375010,59,0.19666666666666666
2131,17,25904202,25950168,59,0.19666666666666666
795,6,66559986,66839246,59,0.19666666666666666
1410,11,5777496,5838945,59,0.19666666666666666
2697,21,44069095,44225285,59,0.19666666666666666
2693,21,42756544,43058520,59,0.19666666666666666
2012,16,58452085,59295365,59,0.19666666666666666
2095,17,20618474,20721661,59,0.19666666666666666
2014,16,61163269,63210535,59,0.19666666666666666
2015,16,63246412,66317225,59,0.19666666666666666
60,1,31136968,31957740,59,0.19666666666666666
64,1,35336344,35895515,59,0.19666666666666666
2690,21,39030818,39918819,59,0.19666666666666666
725,6,623776,634345,59,0.19666666666666666
388,3,19936335,24520200,59,0.19666666666666666
1952,16,2505009,4665784,59,0.19666666666666666
1978,16,33433058,33486907,59,0.19666666666666666
700,5,161749783,162958203,59,0.19666666666666666
872,6,148925597,149834816,59,0.19666666666666666
848,6,128614174,131296266,59,0.19666666666666666
1911,15,48406757,51888263,59,0.19666666666666666
122,1,75473473,76096464,59,0.19666666666666666
2416,18,22269177,22793854,59,0.19666666666666666
121,1,74824437,75454027,59,0.19666666666666666
1896,15,23440964,23933266,59,0.19666666666666666
120,1,74137824,74816963,59,0.19666666666666666
1119,8,67648789,68228875,59,0.19666666666666666
1909,15,41676219,44156737,59,0.19666666666666666
2004,16,54354643,54379834,59,0.19666666666666666
2432,18,57167311,61400117,59,0.19666666666666666
118,1,72489681,72620747,59,0.19666666666666666
392,3,31298148,34796905,59,0.19666666666666666
2434,18,62820286,64788942,59,0.19666666666666666
399,3,48686316,50274167,59,0.19666666666666666
39,1,16799163,16836986,58,0.19333333333333333
2769,23,1317216,1398694,58,0.19333333333333333
2391,18,2427324,2694258,58,0.19333333333333333
1888,15,20307869,20387327,58,0.19333333333333333
1743,13,59478364,59545463,58,0.19333333333333333
843,6,123114345,125128655,58,0.19333333333333333
1220,9,24667137,24827828,58,0.19333333333333333
1415,11,10046146,11172422,58,0.19333333333333333
1221,9,24873989,25144678,58,0.19333333333333333
548,4,70334625,70410860,58,0.19333333333333333
1204,9,6631759,6684944,58,0.19333333333333333
501,4,3673803,4147283,58,0.19333333333333333
496,4,846154,890807,58,0.19333333333333333
1414,11,7803570,10028138,58,0.19333333333333333
1412,11,5906060,7757329,58,0.19333333333333333
43,1,19200088,21470929,58,0.19333333333333333
2178,17,34268102,34553000,58,0.19333333333333333
823,6,98260964,101072587,58,0.19333333333333333
394,3,39083092,41241584,58,0.19333333333333333
2433,18,61430694,62786765,58,0.19333333333333333
2430,18,51767179,55758094,58,0.19333333333333333
663,5,54350373,55141379,58,0.19333333333333333
850,6,132048194,133414796,58,0.19333333333333333
415,3,75870144,75896020,58,0.19333333333333333
2413,18,18979399,19204173,58,0.19333333333333333
2355,17,69416451,70413047,58,0.19333333333333333
2266,17,50008493,50405861,58,0.19333333333333333
2395,18,5185011,5280748,58,0.19333333333333333
2626,20,48496717,48586022,58,0.19333333333333333
2013,16,59325545,61138989,58,0.19333333333333333
54,1,27418631,27637052,58,0.19333333333333333
2091,17,19724453,19825648,58,0.19333333333333333
2092,17,19833631,20159997,58,0.19333333333333333
749,6,26270597,27455236,58,0.19333333333333333
2768,23,959048,1235529,57,0.19
912,7,21242540,23314039,57,0.19
909,7,16130262,16173135,57,0.19
493,4,96888,175366,57,0.19
1210,9,13628428,14053079,57,0.19
1213,9,15423811,15597236,57,0.19
1212,9,15263240,15413878,57,0.19
1211,9,14064086,15257912,57,0.19
766,6,32766023,32821094,57,0.19
1223,9,26005964,27229184,57,0.19
1107,8,51970684,53247541,57,0.19
1115,8,60942453,61985710,57,0.19
664,5,55148225,57204282,57,0.19
2390,18,1232557,2415506,57,0.19
2358,17,70941257,71134968,57,0.19
2392,18,2708341,3545445,57,0.19
2408,18,15079189,15370631,57,0.19
2650,20,60378053,61007178,57,0.19
61,1,31968013,33181040,57,0.19
2417,18,22806771,23086108,57,0.19
2244,17,45285715,45505568,57,0.19
223,1,186062909,186274119,57,0.19
2201,17,37019956,37046097,57,0.19
1404,11,182372,223502,57,0.19
1759,13,90833810,92615068,57,0.19
465,3,153300999,156963893,57,0.19
1608,12,11404653,11430887,57,0.19
1411,11,5849760,5891661,57,0.19
492,4,81744,90787,57,0.19
1869,14,105602756,105630089,57,0.19
1949,16,41636,151666,57,0.19
1758,13,89370077,90822317,57,0.19
1904,15,32796260,39569934,57,0.19
1895,15,22374850,23389141,57,0.19
379,3,4226329,9771752,57,0.19
384,3,14887411,16613213,57,0.19
1962,16,21382561,21444431,57,0.19
383,3,12735694,14873985,57,0.19
2117,17,24231923,24249384,57,0.19
2085,17,17104943,17885418,57,0.19
2759,22,49451602,49509094,56,0.18666666666666668
893,6,168425370,169949536,56,0.18666666666666668
890,6,165690639,165715368,56,0.18666666666666668
913,7,23318666,25286039,56,0.18666666666666668
720,6,252939,284743,56,0.18666666666666668
2270,17,51054617,51229462,56,0.18666666666666668
48,1,25354765,25402278,56,0.18666666666666668
847,6,127419048,128608361,56,0.18666666666666668
742,6,18502918,18536678,56,0.18666666666666668
923,7,38077657,38154547,56,0.18666666666666668
2087,17,18230762,18470630,56,0.18666666666666668
820,6,92035339,94502615,56,0.18666666666666668
2422,18,30256816,36963702,56,0.18666666666666668
2654,20,61439887,61785766,56,0.18666666666666668
2653,20,61157226,61433460,56,0.18666666666666668
2652,20,61079521,61147644,56,0.18666666666666668
2547,20,194755,763411,56,0.18666666666666668
2418,18,23137836,24624501,56,0.18666666666666668
2419,18,24650677,28276824,56,0.18666666666666668
2243,17,45197191,45278938,56,0.18666666666666668
2200,17,36861607,37014754,56,0.18666666666666668
391,3,29936736,31279861,56,0.18666666666666668
2088,17,18474499,18868037,56,0.18666666666666668
1787,14,21420105,21448635,56,0.18666666666666668
227,1,193556792,193630262,56,0.18666666666666668
177,1,141474904,141491470,56,0.18666666666666668
405,3,64100021,65243724,56,0.18666666666666668
404,3,60825422,64093778,56,0.18666666666666668
1891,15,21195208,21982746,56,0.18666666666666668
1444,11,41674896,41967473,56,0.18666666666666668
461,3,136891846,137841243,56,0.18666666666666668
610,4,190887518,191025356,56,0.18666666666666668
1215,9,17369886,19203822,56,0.18666666666666668
510,4,30083533,30560722,56,0.18666666666666668
752,6,29939288,29950805,56,0.18666666666666668
499,4,3556852,3568531,56,0.18666666666666668
895,6,170856656,170943103,55,0.18333333333333332
915,7,25980628,29117278,55,0.18333333333333332
891,6,165723211,168144188,55,0.18333333333333332
2414,18,19215149,19728233,55,0.18333333333333332
53,1,26758077,27414811,55,0.18333333333333332
2694,21,43065018,43478129,55,0.18333333333333332
871,6,148877116,148912262,55,0.18333333333333332
2651,20,61011797,61070311,55,0.18333333333333332
2698,21,44231716,46914686,55,0.18333333333333332
2173,17,33708879,33836794,55,0.18333333333333332
2138,17,26937665,27268863,55,0.18333333333333332
195,1,149591108,149598429,55,0.18333333333333332
398,3,48631976,48677740,55,0.18333333333333332
2136,17,26617118,26763588,55,0.18333333333333332
2199,17,36686013,36857537,55,0.18333333333333332
2421,18,29566278,30236176,55,0.18333333333333332
2009,16,55038003,56457183,55,0.18333333333333332
618,5,714149,719885,55,0.18333333333333332
1206,9,7319454,7723767,55,0.18333333333333332
511,4,30573671,31049842,55,0.18333333333333332
497,4,897264,916652,55,0.18333333333333332
1289,10,377954,2223419,55,0.18333333333333332
603,4,178373531,178507603,55,0.18333333333333332
622,5,837253,859176,55,0.18333333333333332
1202,9,5298149,5330015,55,0.18333333333333332
1772,14,18624383,19090564,55,0.18333333333333332
1750,13,69741181,71934199,55,0.18333333333333332
1903,15,32667508,32751435,55,0.18333333333333332
790,6,63057692,64614816,55,0.18333333333333332
1201,9,1330131,5289937,54,0.18
1203,9,5338569,6623341,54,0.18
623,5,873416,878290,54,0.18
494,4,185368,826605,54,0.18
411,3,73545783,75469606,54,0.18
1899,15,27009381,32443495,54,0.18
416,3,75914406,75957900,54,0.18
1951,16,191307,2499608,54,0.18
1746,13,63637310,66729432,54,0.18
466,3,156981865,160212878,54,0.18
1443,11,40525781,41641283,54,0.18
1757,13,87900787,89348492,54,0.18
1457,11,55124730,55194990,54,0.18
1417,11,12983832,14255839,54,0.18
1422,11,18447860,19551133,54,0.18
713,5,180342860,180362342,54,0.18
617,5,285775,706486,54,0.18
1293,10,3183516,4945256,54,0.18
1290,10,2235932,2639937,54,0.18
822,6,97827305,98245127,54,0.18
2288,17,54176166,54290030,54,0.18
2321,17,60204302,60347930,54,0.18
183,1,142877399,143526765,54,0.18
2175,17,33949805,34125663,54,0.18
2179,17,34563052,34654837,54,0.18
224,1,186293872,189329179,54,0.18
372,3,39066,342654,54,0.18
2267,17,50417988,50580013,54,0.18
106,1,65377733,65684038,54,0.18
873,6,149845177,151256488,54,0.18
2409,18,16808486,16996321,54,0.18
2354,17,68407092,69375386,54,0.18
2394,18,4579794,5169711,54,0.18
174,1,120313797,120384620,54,0.18
2639,20,55905016,56005175,54,0.18
2627,20,48593705,48841772,54,0.18
2739,22,34837434,35584245,53,0.17666666666666667
1754,13,77224204,78743491,53,0.17666666666666667
1905,15,39578565,39587716,53,0.17666666666666667
1769,13,113474906,113657214,53,0.17666666666666667
1755,13,78769550,84422970,53,0.17666666666666667
373,3,348251,478718,53,0.17666666666666667
387,3,18712267,19922255,53,0.17666666666666667
514,4,37025175,37407426,53,0.17666666666666667
1291,10,2654619,3125483,53,0.17666666666666667
401,3,50330225,54374166,53,0.17666666666666667
393,3,34840321,39070614,53,0.17666666666666667
410,3,71570203,73535935,53,0.17666666666666667
1114,8,60072685,60895610,53,0.17666666666666667
225,1,189337051,193443252,53,0.17666666666666667
232,1,199273751,199356111,53,0.17666666666666667
1207,9,7751878,10013842,53,0.17666666666666667
1205,9,6704941,7263688,53,0.17666666666666667
2696,21,43951640,44063684,53,0.17666666666666667
247,1,221557056,224126341,53,0.17666666666666667
2688,21,37173358,38202663,53,0.17666666666666667
2689,21,38210461,39024476,53,0.17666666666666667
821,6,94517742,97817899,53,0.17666666666666667
2429,18,51630663,51747511,53,0.17666666666666667
2766,23,422315,462468,53,0.17666666666666667
45,1,21558697,22668805,53,0.17666666666666667
491,4,62447,79281,53,0.17666666666666667
1425,11,21926331,24388057,53,0.17666666666666667
1424,11,20113144,21887299,53,0.17666666666666667
1423,11,19570565,20098137,53,0.17666666666666667
721,6,295212,314420,53,0.17666666666666667
1112,8,58694882,59488208,53,0.17666666666666667
2325,17,60524467,60622836,53,0.17666666666666667
616,5,103093,277082,53,0.17666666666666667
1222,9,25195505,25969531,53,0.17666666666666667
1193,9,533322,559898,53,0.17666666666666667
2687,21,36740050,37166616,53,0.17666666666666667
2638,20,55315764,55877718,53,0.17666666666666667
2353,17,68304835,68391373,53,0.17666666666666667
722,6,315257,320890,53,0.17666666666666667
976,7,141214728,141245219,53,0.17666666666666667
2396,18,5284216,5637217,53,0.17666666666666667
80,1,47020328,47076960,53,0.17666666666666667
2357,17,70429779,70934828,53,0.17666666666666667
2037,16,86571161,86861829,52,0.17333333333333334
1751,13,71966568,72723325,52,0.17333333333333334
503,4,4327213,4358339,52,0.17333333333333334
1280,9,132969083,132993751,52,0.17333333333333334
513,4,36738699,36983238,52,0.17333333333333334
408,3,69736891,71096721,52,0.17333333333333334
419,3,77524016,79388058,52,0.17333333333333334
1760,13,92654560,93502798,52,0.17333333333333334
1734,13,47691104,47937120,52,0.17333333333333334
250,1,231067740,234760702,52,0.17333333333333334
2636,20,54435895,55268661,52,0.17333333333333334
2633,20,52993159,53135675,52,0.17333333333333334
607,4,186862697,186942944,52,0.17333333333333334
2289,17,54300821,54309513,52,0.17333333333333334
1192,9,210253,528529,52,0.17333333333333334
165,1,116925150,116938461,52,0.17333333333333334
166,1,116948867,117006671,52,0.17333333333333334
2258,17,47664175,47823393,52,0.17333333333333334
2192,17,35651425,35690636,52,0.17333333333333334
2695,21,43484649,43944137,52,0.17333333333333334
269,1,245150122,245299678,52,0.17333333333333334
258,1,239544570,239630032,52,0.17333333333333334
233,1,199363774,201157571,52,0.17333333333333334
228,1,193652057,199041703,52,0.17333333333333334
234,1,201169853,202358631,52,0.17333333333333334
2641,20,56302917,57359062,52,0.17333333333333334
894,6,169960900,170838662,52,0.17333333333333334
2546,20,69521,189250,52,0.17333333333333334
703,5,169983718,171644531,52,0.17333333333333334
2378,17,77422698,77432294,52,0.17333333333333334
2342,17,64678301,65137679,52,0.17333333333333334
2637,20,55279536,55296265,52,0.17333333333333334
158,1,114228794,114235706,52,0.17333333333333334
2370,17,74973934,75057499,52,0.17333333333333334
1421,11,16532712,18443734,52,0.17333333333333334
888,6,162127431,162150671,52,0.17333333333333334
881,6,155536554,155990159,52,0.17333333333333334
878,6,152417607,153905878,52,0.17333333333333334
874,6,151271304,151882964,52,0.17333333333333334
875,6,151887510,151910707,52,0.17333333333333334
2758,22,48916337,49447518,52,0.17333333333333334
24,1,3810936,6606212,52,0.17333333333333334
500,4,3573080,3641241,51,0.17
2740,22,35590804,36652726,51,0.17
104,1,64392452,65044702,51,0.17
2735,22,30243922,31511793,51,0.17
126,1,77217365,77934334,51,0.17
1294,10,4952746,6573717,51,0.17
1288,10,115544,371707,51,0.17
2424,18,42452207,44456688,51,0.17
876,6,151923886,152073221,51,0.17
877,6,152086678,152409827,51,0.17
1770,13,113758453,114123862,51,0.17
1849,14,73106558,73114128,51,0.17
1776,14,19402284,19490630,51,0.17
395,3,41249898,46752789,51,0.17
400,3,50277922,50326943,51,0.17
512,4,31107518,36697482,51,0.17
2363,17,72125996,72506520,51,0.17
508,4,24224491,26261405,51,0.17
2361,17,71426927,71818618,51,0.17
152,1,109933787,109968401,51,0.17
2351,17,66970478,67825959,51,0.17
215,1,166018172,168812476,51,0.17
2389,18,745179,1211608,51,0.17
2242,17,45127114,45186170,51,0.17
1200,9,1308165,1310587,51,0.17
2481,19,20422576,20493401,51,0.17
34,1,16126501,16531740,51,0.17
1448,11,46368437,47509993,51,0.17
1646,12,51241859,52425218,51,0.17
2640,20,56042125,56293392,51,0.17
633,5,17406393,17549618,51,0.17
2334,17,63097392,63330475,51,0.17
268,1,245134410,245140268,51,0.17
2137,17,26776780,26934810,51,0.17
235,1,202366885,203532522,51,0.17
2734,22,28922568,30224848,50,0.16666666666666666
2011,16,56778209,58439142,50,0.16666666666666666
13,1,2664285,2665530,50,0.16666666666666666
409,3,71105921,71561684,50,0.16666666666666666
1902,15,32605086,32654561,50,0.16666666666666666
1959,16,18701947,19396257,50,0.16666666666666666
403,3,55767891,60816395,50,0.16666666666666666
1739,13,54857465,56596626,50,0.16666666666666666
2733,22,27829159,28903600,50,0.16666666666666666
884,6,159987610,160117932,50,0.16666666666666666
2749,22,41221190,41290227,50,0.16666666666666666
509,4,26278444,30019771,50,0.16666666666666666
406,3,65284372,69024511,50,0.16666666666666666
619,5,725942,745859,50,0.16666666666666666
748,6,26071233,26265245,50,0.16666666666666666
2326,17,60634938,61232593,50,0.16666666666666666
615,5,75149,90692,50,0.16666666666666666
2634,20,53167045,53924842,50,0.16666666666666666
2193,17,35696930,35849697,50,0.16666666666666666
1228,9,32358928,33474125,50,0.16666666666666666
2225,17,43153310,43384340,50,0.16666666666666666
207,1,158296040,158314837,50,0.16666666666666666
49,1,25414726,25433465,50,0.16666666666666666
68,1,38648737,39428343,50,0.16666666666666666
2235,17,44353478,44399197,50,0.16666666666666666
162,1,116081666,116824183,50,0.16666666666666666
498,4,917610,3551253,49,0.16333333333333333
880,6,154071207,155530077,49,0.16333333333333333
983,7,141965869,141978333,49,0.16333333333333333
1295,10,6579026,7644640,49,0.16333333333333333
1961,16,21236038,21258019,49,0.16333333333333333
1972,16,29586070,30555422,49,0.16333333333333333
421,3,80959005,82751614,49,0.16333333333333333
1953,16,4670009,9018298,49,0.16333333333333333
1761,13,93513108,95399913,49,0.16333333333333333
2747,22,39323749,40065743,49,0.16333333333333333
473,3,164454066,166625316,49,0.16333333333333333
1756,13,84451123,87878353,49,0.16333333333333333
918,7,32527033,33234186,49,0.16333333333333333
1889,15,20393586,20773131,49,0.16333333333333333
882,6,156012158,157939123,49,0.16333333333333333
487,3,196947293,196962380,49,0.16333333333333333
414,3,75845446,75858339,49,0.16333333333333333
517,4,42710489,45504577,49,0.16333333333333333
164,1,116880909,116906096,49,0.16333333333333333
163,1,116847623,116861515,49,0.16333333333333333
2236,17,44406671,44498210,49,0.16333333333333333
2217,17,41700762,41706870,49,0.16333333333333333
270,1,245308564,245433846,49,0.16333333333333333
2729,22,24263116,24866694,49,0.16333333333333333
229,1,199047681,199054142,49,0.16333333333333333
248,1,224140920,225920251,49,0.16333333333333333
2732,22,26999547,27819338,49,0.16333333333333333
133,1,83635029,84586214,49,0.16333333333333333
107,1,65691013,66605594,49,0.16333333333333333
135,1,84921910,86224479,49,0.16333333333333333
2180,17,34663603,34850363,49,0.16333333333333333
2649,20,60333345,60363009,49,0.16333333333333333
2256,17,47271445,47422818,49,0.16333333333333333
170,1,119131184,119266053,49,0.16333333333333333
706,5,173739318,175537148,49,0.16333333333333333
2343,17,65159361,65368144,49,0.16333333333333333
2623,20,47912984,48215177,49,0.16333333333333333
604,4,178531509,182779062,49,0.16333333333333333
2622,20,47889476,47900752,49,0.16333333333333333
2376,17,76705088,77000835,49,0.16333333333333333
2344,17,65395757,65450238,49,0.16333333333333333
1527,11,70519863,70552702,49,0.16333333333333333
2349,17,66151316,66477303,49,0.16333333333333333
1420,11,15925810,16521314,49,0.16333333333333333
1446,11,43414253,44588217,49,0.16333333333333333
1442,11,38824655,40515667,49,0.16333333333333333
1645,12,49299695,51238169,49,0.16333333333333333
1450,11,48475465,48621072,49,0.16333333333333333
2736,22,31521603,32950474,48,0.16
484,3,193425674,193467200,48,0.16
2746,22,39107247,39317843,48,0.16
146,1,103819551,103875725,48,0.16
159,1,114245958,114853862,48,0.16
504,4,4360195,8850748,48,0.16
777,6,49256992,50627364,48,0.16
778,6,50659323,50928750,48,0.16
97,1,60048731,60931948,48,0.16
1954,16,9048939,13407657,48,0.16
1967,16,27639967,28503138,48,0.16
1971,16,29560500,29582349,48,0.16
1973,16,30561643,31835555,48,0.16
1282,9,133035531,133066438,48,0.16
407,3,69036237,69714887,48,0.16
2621,20,47728486,47873006,48,0.16
2404,18,14079350,14091534,48,0.16
2061,17,1860983,1862743,48,0.16
265,1,245009770,245014643,48,0.16
246,1,219311634,221538990,48,0.16
249,1,225926558,231061656,48,0.16
251,1,234776770,236274333,48,0.16
255,1,239190321,239313778,48,0.16
2174,17,33846724,33937937,48,0.16
2648,20,60193218,60328797,48,0.16
1209,9,12137751,13585855,48,0.16
186,1,145647143,145716245,48,0.16
2245,17,45521020,45876378,48,0.16
161,1,115389481,116062013,48,0.16
2257,17,47429758,47630031,48,0.16
2272,17,51750412,51824981,48,0.16
2277,17,52471697,52537392,48,0.16
2635,20,53960052,54427320,48,0.16
94,1,58269395,58818282,48,0.16
2767,23,491711,524509,48,0.16
908,7,11177449,16121211,48,0.16
1606,12,10464018,10484956,48,0.16
1672,12,75396411,75693696,48,0.16
1733,13,45269295,47682284,48,0.16
1447,11,44598006,46364566,48,0.16
1768,13,112445277,113373747,47,0.15666666666666668
1771,14,18149473,18537177,47,0.15666666666666668
662,5,51881238,54336548,47,0.15666666666666668
2371,17,75246607,75415392,47,0.15666666666666668
750,6,27464061,28756233,47,0.15666666666666668
883,6,158040459,159976570,47,0.15666666666666668
102,1,63297252,63739396,47,0.15666666666666668
911,7,19108591,21230532,47,0.15666666666666668
26,1,8050444,10537398,47,0.15666666666666668
611,4,191037678,191046020,47,0.15666666666666668
2322,17,60360566,60434075,47,0.15666666666666668
2360,17,71220943,71421156,47,0.15666666666666668
127,1,77945975,79392599,47,0.15666666666666668
2686,21,36471530,36734826,47,0.15666666666666668
2643,20,57856200,57882465,47,0.15666666666666668
160,1,114863525,115372000,47,0.15666666666666668
2727,22,23952881,23967594,47,0.15666666666666668
238,1,208148352,209359643,47,0.15666666666666668
2255,17,47090505,47257983,47,0.15666666666666668
751,6,28803010,29931073,47,0.15666666666666668
515,4,37413005,41489363,47,0.15666666666666668
2403,18,11276577,14071828,47,0.15666666666666668
137,1,87607672,87697095,47,0.15666666666666668
2323,17,60444825,60454139,47,0.15666666666666668
1449,11,47517219,48452638,47,0.15666666666666668
42,1,17042808,19187091,47,0.15666666666666668
1361,10,83652547,83913217,47,0.15666666666666668
916,7,29129313,31396001,47,0.15666666666666668
780,6,52211708,53295979,47,0.15666666666666668
1362,10,83919871,84654324,47,0.15666666666666668
474,3,166639991,168786545,47,0.15666666666666668
885,6,160123384,160978168,47,0.15666666666666668
475,3,168804852,170462923,47,0.15666666666666668
489,3,199333505,199383479,47,0.15666666666666668
887,6,161042057,162115988,47,0.15666666666666668
2655,20,61795796,62379059,47,0.15666666666666668
184,1,143543580,144966156,47,0.15666666666666668
2348,17,65857197,66108544,46,0.15333333333333332
2352,17,67849232,68295347,46,0.15333333333333332
23,1,3521345,3798798,46,0.15333333333333332
1960,16,19405790,21225204,46,0.15333333333333332
1969,16,28536745,29050535,46,0.15333333333333332
1957,16,15039224,16166785,46,0.15333333333333332
1958,16,16174751,18701570,46,0.15333333333333332
1955,16,13422219,14817706,46,0.15333333333333332
101,1,62781892,63279284,46,0.15333333333333332
507,4,15384438,24218777,46,0.15333333333333332
889,6,162157607,165672936,46,0.15333333333333332
2725,22,23022675,23926329,46,0.15333333333333332
2280,17,53148437,53282106,46,0.15333333333333332
632,5,17100908,17382633,46,0.15333333333333332
376,3,586636,625689,46,0.15333333333333332
772,6,40747924,42826227,46,0.15333333333333332
117,1,72080289,72473289,46,0.15333333333333332
2551,20,1546858,1557784,46,0.15333333333333332
2632,20,52339941,52938123,46,0.15333333333333332
1208,9,10026427,12104238,46,0.15333333333333332
2550,20,1516966,1539155,46,0.15333333333333332
2647,20,59844907,60188644,46,0.15333333333333332
239,1,209366118,211118685,46,0.15333333333333332
105,1,65061124,65363623,46,0.15333333333333332
108,1,66624841,66943717,46,0.15333333333333332
109,1,66956044,67293111,46,0.15333333333333332
110,1,67304899,67564224,46,0.15333333333333332
2730,22,24876788,26191987,46,0.15333333333333332
789,6,62663640,63048821,46,0.15333333333333332
397,3,46829442,48626775,46,0.15333333333333332
2010,16,56463550,56765910,46,0.15333333333333332
213,1,165958802,165988174,46,0.15333333333333332
171,1,119271891,119774102,46,0.15333333333333332
1225,9,29209997,30086705,46,0.15333333333333332
2269,17,50706568,51021357,46,0.15333333333333332
2387,18,138963,467510,46,0.15333333333333332
2385,18,4316,75432,46,0.15333333333333332
2234,17,44164275,44347462,46,0.15333333333333332
2228,17,43574909,43655795,46,0.15333333333333332
2226,17,43389085,43525899,46,0.15333333333333332
1199,9,1189217,1299415,46,0.15333333333333332
1198,9,1140019,1140037,46,0.15333333333333332
1197,9,1091407,1133457,46,0.15333333333333332
1227,9,30556050,32349951,46,0.15333333333333332
219,1,179443743,179575821,46,0.15333333333333332
214,1,166003996,166010822,46,0.15333333333333332
47,1,23469376,25318800,46,0.15333333333333332
471,3,164112881,164333847,46,0.15333333333333332
467,3,160231691,163957219,46,0.15333333333333332
480,3,181148817,181183735,46,0.15333333333333332
1345,10,64146695,66004965,46,0.15333333333333332
44,1,21483025,21545437,45,0.15
781,6,53306500,55847962,45,0.15
209,1,158378189,158382079,45,0.15
1229,9,33485659,33598877,45,0.15
2254,17,46904212,47081558,45,0.15
175,1,120405944,120737345,45,0.15
56,1,27765928,29080585,45,0.15
217,1,172527923,176446701,45,0.15
2227,17,43530214,43567365,45,0.15
2345,17,65470475,65619979,45,0.15
597,4,157228097,162174965,45,0.15
2281,17,53289830,53419048,45,0.15
377,3,641257,4099960,45,0.15
2375,17,76653190,76693851,45,0.15
2346,17,65625225,65764729,45,0.15
924,7,38163197,38204539,45,0.15
2728,22,23978623,24228038,45,0.15
236,1,203539204,205954108,45,0.15
253,1,237050563,238730140,45,0.15
240,1,211126341,211395327,45,0.15
243,1,213607905,215165364,45,0.15
2726,22,23930054,23946476,45,0.15
130,1,81184008,83075209,45,0.15
2549,20,1499034,1506379,45,0.15
2644,20,57890534,58492654,45,0.15
1912,15,51919876,55250930,45,0.15
98,1,60943372,61455192,45,0.15
2306,17,57117999,57372913,45,0.15
2741,22,36658231,37678070,45,0.15
382,3,11686988,12710784,45,0.15
1111,8,56798074,58669985,44,0.14666666666666667
2008,16,54859898,55031124,44,0.14666666666666667
2293,17,54933369,55106815,44,0.14666666666666667
600,4,163764301,166540017,44,0.14666666666666667
1113,8,59494642,60065639,44,0.14666666666666667
2340,17,64021465,64542802,44,0.14666666666666667
2407,18,14723811,14968075,44,0.14666666666666667
129,1,80938887,81107155,44,0.14666666666666667
252,1,236280081,237042779,44,0.14666666666666667
136,1,86236843,87585025,44,0.14666666666666667
2642,20,57414372,57840795,44,0.14666666666666667
203,1,157457777,157769567,44,0.14666666666666667
33,1,15858551,16119613,44,0.14666666666666667
204,1,157779753,158111315,44,0.14666666666666667
221,1,181387023,182641159,44,0.14666666666666667
2229,17,43675198,43786656,44,0.14666666666666667
2268,17,50592113,50697800,44,0.14666666666666667
2191,17,35559756,35641086,44,0.14666666666666667
212,1,164247118,165948301,44,0.14666666666666667
1735,13,47948924,51937853,44,0.14666666666666667
886,6,160990404,161026307,44,0.14666666666666667
1901,15,32523241,32594902,44,0.14666666666666667
1867,14,105082760,105322191,44,0.14666666666666667
776,6,47058985,49231488,44,0.14666666666666667
1900,15,32447707,32511475,44,0.14666666666666667
2425,18,44463005,46007592,44,0.14666666666666667
1976,16,32378126,32748349,44,0.14666666666666667
2401,18,8373762,10146194,44,0.14666666666666667
2400,18,6803026,8360839,44,0.14666666666666667
422,3,82801964,84189335,44,0.14666666666666667
1296,10,7653937,9348858,44,0.14666666666666667
147,1,104018651,104671817,44,0.14666666666666667
157,1,113508337,114220736,44,0.14666666666666667
2364,17,72554830,73052895,44,0.14666666666666667
417,3,75971233,76019295,44,0.14666666666666667
2372,17,75423238,76306293,44,0.14666666666666667
153,1,109987805,110453999,43,0.14333333333333334
1762,13,95405316,97851786,43,0.14333333333333334
455,3,128485208,128664764,43,0.14333333333333334
154,1,110464125,110577138,43,0.14333333333333334
625,5,1007442,2438174,43,0.14333333333333334
2347,17,65775887,65840397,43,0.14333333333333334
96,1,59947024,60037860,43,0.14333333333333334
