feature_index,Chromosome,Start,End,selection_count,selection_freq
587,4,133264013,133574024,1,0.3333333333333333
588,4,133582875,133743518,1,0.3333333333333333
589,4,133758444,135910286,1,0.3333333333333333
590,4,135920331,141938438,1,0.3333333333333333
591,4,141948988,142632507,1,0.3333333333333333
592,4,142656232,143241597,1,0.3333333333333333
593,4,143274574,145390888,1,0.3333333333333333
594,4,145396784,148091215,1,0.3333333333333333
595,4,148098972,152558944,1,0.3333333333333333
596,4,152569997,157221896,1,0.3333333333333333
597,4,157228097,162174965,1,0.3333333333333333
598,4,162205286,162321148,1,0.3333333333333333
599,4,162347852,163724527,1,0.3333333333333333
600,4,163764301,166540017,1,0.3333333333333333
601,4,166559793,171072076,1,0.3333333333333333
602,4,171088261,178331211,1,0.3333333333333333
603,4,178373531,178507603,1,0.3333333333333333
604,4,178531509,182779062,1,0.3333333333333333
605,4,182828885,186804557,1,0.3333333333333333
606,4,186810460,186843576,1,0.3333333333333333
607,4,186862697,186942944,1,0.3333333333333333
608,4,186950719,188875290,1,0.3333333333333333
609,4,188886189,190844427,1,0.3333333333333333
610,4,190887518,191025356,1,0.3333333333333333
611,4,191037678,191046020,1,0.3333333333333333
612,4,191062719,191134340,1,0.3333333333333333
613,4,191144773,191165971,1,0.3333333333333333
614,4,191191940,191311992,1,0.3333333333333333
615,5,75149,90692,1,0.3333333333333333
616,5,103093,277082,1,0.3333333333333333
617,5,285775,706486,1,0.3333333333333333
618,5,714149,719885,1,0.3333333333333333
619,5,725942,745859,1,0.3333333333333333
620,5,763494,786455,1,0.3333333333333333
621,5,802518,826044,1,0.3333333333333333
622,5,837253,859176,1,0.3333333333333333
623,5,873416,878290,1,0.3333333333333333
624,5,916822,999736,1,0.3333333333333333
625,5,1007442,2438174,1,0.3333333333333333
626,5,2448553,4633545,1,0.3333333333333333
627,5,4645911,6343008,1,0.3333333333333333
628,5,6356267,9839414,1,0.3333333333333333
629,5,9867745,12822565,1,0.3333333333333333
630,5,12835355,15170666,1,0.3333333333333333
631,5,15204662,17067228,1,0.3333333333333333
632,5,17100908,17382633,1,0.3333333333333333
633,5,17406393,17549618,1,0.3333333333333333
634,5,17570523,17719479,1,0.3333333333333333
635,5,17739874,17979702,1,0.3333333333333333
636,5,18001755,18894305,1,0.3333333333333333
637,5,18945305,20776045,1,0.3333333333333333
638,5,20792335,21966989,1,0.3333333333333333
639,5,21979223,22038375,1,0.3333333333333333
640,5,22056803,26293381,1,0.3333333333333333
641,5,26323047,30449516,1,0.3333333333333333
642,5,30493484,32133136,1,0.3333333333333333
643,5,32146491,32203336,1,0.3333333333333333
644,5,32209048,34105512,1,0.3333333333333333
645,5,34119335,34407822,1,0.3333333333333333
646,5,34446079,35291657,1,0.3333333333333333
647,5,35313005,36062965,1,0.3333333333333333
648,5,36075592,36816672,1,0.3333333333333333
649,5,36845462,39113391,1,0.3333333333333333
650,5,39121212,41235739,1,0.3333333333333333
651,5,41241052,41596520,1,0.3333333333333333
652,5,41620761,43330593,1,0.3333333333333333
653,5,43332656,44495322,1,0.3333333333333333
654,5,44516010,44864831,1,0.3333333333333333
655,5,44870238,45938397,1,0.3333333333333333
656,5,49619946,49866980,1,0.3333333333333333
657,5,49892983,49980085,1,0.3333333333333333
658,5,49988952,50268244,1,0.3333333333333333
659,5,50324634,51282261,1,0.3333333333333333
660,5,51321507,51678728,1,0.3333333333333333
661,5,51720583,51852968,1,0.3333333333333333
662,5,51881238,54336548,1,0.3333333333333333
663,5,54350373,55141379,1,0.3333333333333333
664,5,55148225,57204282,1,0.3333333333333333
665,5,57220729,57800810,1,0.3333333333333333
666,5,57805582,58473974,1,0.3333333333333333
667,5,58484078,60277014,1,0.3333333333333333
668,5,60285997,62401952,1,0.3333333333333333
669,5,62457701,65999278,1,0.3333333333333333
670,5,66011537,68773114,1,0.3333333333333333
671,5,68785515,68850823,1,0.3333333333333333
673,5,70422297,70698794,1,0.3333333333333333
674,5,70716278,70721505,1,0.3333333333333333
675,5,70752359,71062539,1,0.3333333333333333
676,5,71077546,89933522,1,0.3333333333333333
677,5,89942176,93303306,1,0.3333333333333333
678,5,93308740,93320336,1,0.3333333333333333
679,5,93328253,96508341,1,0.3333333333333333
680,5,96522323,96603723,1,0.3333333333333333
681,5,96637773,98418818,1,0.3333333333333333
682,5,98471909,100277629,1,0.3333333333333333
683,5,100290917,104805236,1,0.3333333333333333
684,5,104851801,108410768,1,0.3333333333333333
685,5,108424581,119080004,1,0.3333333333333333
686,5,119108165,125801997,1,0.3333333333333333
687,5,125809649,131839536,1,0.3333333333333333
688,5,131845023,140196482,1,0.3333333333333333
689,5,140203440,140221835,1,0.3333333333333333
690,5,140228321,140427074,1,0.3333333333333333
691,5,140433878,142819410,1,0.3333333333333333
692,5,142831583,149027600,1,0.3333333333333333
693,5,149050787,150137980,1,0.3333333333333333
694,5,150148732,150201145,1,0.3333333333333333
695,5,150224239,152555267,1,0.3333333333333333
696,5,152572508,153979903,1,0.3333333333333333
697,5,154006451,157875296,1,0.3333333333333333
698,5,157900279,159729154,1,0.3333333333333333
699,5,159735059,161722215,1,0.3333333333333333
700,5,161749783,162958203,1,0.3333333333333333
701,5,162999771,166652000,1,0.3333333333333333
702,5,166676986,169967887,1,0.3333333333333333
703,5,169983718,171644531,1,0.3333333333333333
704,5,171653443,173359849,1,0.3333333333333333
705,5,173368856,173702519,1,0.3333333333333333
706,5,173739318,175537148,1,0.3333333333333333
707,5,175563657,175907334,1,0.3333333333333333
708,5,175923647,177416642,1,0.3333333333333333
709,5,177429941,178551058,1,0.3333333333333333
710,5,178560621,179290850,1,0.3333333333333333
711,5,179309126,179400068,1,0.3333333333333333
712,5,179411268,180184269,1,0.3333333333333333
713,5,180342860,180362342,1,0.3333333333333333
714,5,180379352,180644810,1,0.3333333333333333
715,6,5839,85465,1,0.3333333333333333
716,6,92884,125392,1,0.3333333333333333
717,6,126550,142586,1,0.3333333333333333
718,6,146738,154410,1,0.3333333333333333
719,6,204528,238441,1,0.3333333333333333
720,6,252939,284743,1,0.3333333333333333
721,6,295212,314420,1,0.3333333333333333
722,6,315257,320890,1,0.3333333333333333
723,6,334423,600935,1,0.3333333333333333
724,6,611289,618999,1,0.3333333333333333
725,6,623776,634345,1,0.3333333333333333
726,6,655129,1291357,1,0.3333333333333333
727,6,1292057,1353261,1,0.3333333333333333
728,6,1358498,1359129,1,0.3333333333333333
729,6,1361599,1435871,1,0.3333333333333333
730,6,1436117,1512043,1,0.3333333333333333
731,6,1535319,2846224,1,0.3333333333333333
732,6,2851182,4639919,1,0.3333333333333333
733,6,4651403,4923955,1,0.3333333333333333
734,6,4933188,6340443,1,0.3333333333333333
737,6,9450338,11338185,1,0.3333333333333333
738,6,11346965,12462252,1,0.3333333333333333
739,6,12512986,14535258,1,0.3333333333333333
740,6,14553443,16323782,1,0.3333333333333333
741,6,16343597,18497312,1,0.3333333333333333
742,6,18502918,18536678,1,0.3333333333333333
747,6,24244934,26055528,1,0.3333333333333333
748,6,26071233,26265245,1,0.3333333333333333
749,6,26270597,27455236,1,0.3333333333333333
750,6,27464061,28756233,1,0.3333333333333333
751,6,28803010,29931073,1,0.3333333333333333
752,6,29939288,29950805,1,0.3333333333333333
753,6,29962849,30010234,1,0.3333333333333333
754,6,30021894,30031367,1,0.3333333333333333
755,6,30040917,30081128,1,0.3333333333333333
756,6,30100446,31385778,1,0.3333333333333333
757,6,31395330,31558079,1,0.3333333333333333
758,6,31564655,32119501,1,0.3333333333333333
759,6,32123032,32519935,1,0.3333333333333333
760,6,32586131,32600962,1,0.3333333333333333
761,6,32605300,32629848,1,0.3333333333333333
762,6,32634044,32660090,1,0.3333333333333333
763,6,32672983,32702995,1,0.3333333333333333
764,6,32718991,32728487,1,0.3333333333333333
765,6,32732764,32738443,1,0.3333333333333333
766,6,32766023,32821094,1,0.3333333333333333
767,6,32831879,35335888,1,0.3333333333333333
768,6,35344147,37360148,1,0.3333333333333333
769,6,37375174,39260751,1,0.3333333333333333
770,6,39271467,39767959,1,0.3333333333333333
771,6,39777677,40701218,1,0.3333333333333333
772,6,40747924,42826227,1,0.3333333333333333
773,6,42836838,44732805,1,0.3333333333333333
774,6,44758471,45096253,1,0.3333333333333333
775,6,45107837,47047807,1,0.3333333333333333
776,6,47058985,49231488,1,0.3333333333333333
777,6,49256992,50627364,1,0.3333333333333333
778,6,50659323,50928750,1,0.3333333333333333
779,6,50933781,52204787,1,0.3333333333333333
780,6,52211708,53295979,1,0.3333333333333333
781,6,53306500,55847962,1,0.3333333333333333
782,6,55859081,57298746,1,0.3333333333333333
783,6,57313842,57468298,1,0.3333333333333333
784,6,57477427,57636798,1,0.3333333333333333
785,6,57648021,58019711,1,0.3333333333333333
786,6,58122432,58656267,1,0.3333333333333333
787,6,58721961,58788688,1,0.3333333333333333
788,6,62077839,62654445,1,0.3333333333333333
789,6,62663640,63048821,1,0.3333333333333333
790,6,63057692,64614816,1,0.3333333333333333
791,6,64633346,64705894,1,0.3333333333333333
792,6,64750730,65951879,1,0.3333333333333333
793,6,65983562,66231264,1,0.3333333333333333
794,6,66247043,66553014,1,0.3333333333333333
795,6,66559986,66839246,1,0.3333333333333333
796,6,66872400,66895777,1,0.3333333333333333
797,6,66949287,67633130,1,0.3333333333333333
798,6,67665685,68602261,1,0.3333333333333333
799,6,68631929,69110566,1,0.3333333333333333
800,6,69133049,69809498,1,0.3333333333333333
801,6,69820589,70731852,1,0.3333333333333333
802,6,70738275,72163725,1,0.3333333333333333
803,6,72170740,73920835,1,0.3333333333333333
804,6,73930795,74768342,1,0.3333333333333333
805,6,74827202,75616671,1,0.3333333333333333
806,6,75632175,75961320,1,0.3333333333333333
807,6,75968174,77079694,1,0.3333333333333333
808,6,77126953,77532707,1,0.3333333333333333
809,6,77558013,78882312,1,0.3333333333333333
810,6,78930885,78983276,1,0.3333333333333333
811,6,79035891,79079988,1,0.3333333333333333
812,6,79101978,79133892,1,0.3333333333333333
813,6,79161515,80141390,1,0.3333333333333333
814,6,80170446,80661257,1,0.3333333333333333
815,6,80681800,81065819,1,0.3333333333333333
816,6,81088018,85574506,1,0.3333333333333333
817,6,85623360,89090699,1,0.3333333333333333
818,6,89106148,90015649,1,0.3333333333333333
819,6,90034143,91964331,1,0.3333333333333333
820,6,92035339,94502615,1,0.3333333333333333
821,6,94517742,97817899,1,0.3333333333333333
822,6,97827305,98245127,1,0.3333333333333333
823,6,98260964,101072587,1,0.3333333333333333
824,6,101081707,101714451,1,0.3333333333333333
825,6,101760344,102800128,1,0.3333333333333333
826,6,102825672,106012872,1,0.3333333333333333
827,6,106034811,106363651,1,0.3333333333333333
828,6,106401543,108269233,1,0.3333333333333333
829,6,108294479,109435745,1,0.3333333333333333
830,6,109441576,110404222,1,0.3333333333333333
831,6,110408187,110448454,1,0.3333333333333333
832,6,110490286,110621141,1,0.3333333333333333
833,6,110630205,111025278,1,0.3333333333333333
834,6,111038086,111980766,1,0.3333333333333333
835,6,111990899,112201862,1,0.3333333333333333
836,6,112208462,113294566,1,0.3333333333333333
837,6,113313043,113625048,1,0.3333333333333333
838,6,113685697,115481584,1,0.3333333333333333
839,6,115539064,119256600,1,0.3333333333333333
840,6,119263604,122326220,1,0.3333333333333333
841,6,122354776,122673457,1,0.3333333333333333
842,6,122710361,123097090,1,0.3333333333333333
843,6,123114345,125128655,1,0.3333333333333333
844,6,125139481,126167412,1,0.3333333333333333
845,6,126178515,126234252,1,0.3333333333333333
846,6,126241146,127397419,1,0.3333333333333333
847,6,127419048,128608361,1,0.3333333333333333
848,6,128614174,131296266,1,0.3333333333333333
849,6,131304839,132036965,1,0.3333333333333333
850,6,132048194,133414796,1,0.3333333333333333
851,6,133447975,135173194,1,0.3333333333333333
852,6,135204537,135259324,1,0.3333333333333333
853,6,135272442,135280233,1,0.3333333333333333
854,6,135286400,135498058,1,0.3333333333333333
855,6,135520431,136095714,1,0.3333333333333333
856,6,136159988,136555576,1,0.3333333333333333
857,6,136561135,136680507,1,0.3333333333333333
858,6,136687816,137521284,1,0.3333333333333333
859,6,137534872,137928470,1,0.3333333333333333
860,6,137982450,139107896,1,0.3333333333333333
861,6,139119957,139765820,1,0.3333333333333333
862,6,139797732,140252392,1,0.3333333333333333
863,6,140293024,140905063,1,0.3333333333333333
864,6,140939171,142310445,1,0.3333333333333333
865,6,142327743,142777918,1,0.3333333333333333
866,6,142788191,144116578,1,0.3333333333333333
867,6,144123196,146421012,1,0.3333333333333333
868,6,146437674,146587408,1,0.3333333333333333
869,6,146601815,147881278,1,0.3333333333333333
870,6,147893082,148854440,1,0.3333333333333333
871,6,148877116,148912262,1,0.3333333333333333
872,6,148925597,149834816,1,0.3333333333333333
873,6,149845177,151256488,1,0.3333333333333333
874,6,151271304,151882964,1,0.3333333333333333
875,6,151887510,151910707,1,0.3333333333333333
876,6,151923886,152073221,1,0.3333333333333333
877,6,152086678,152409827,1,0.3333333333333333
878,6,152417607,153905878,1,0.3333333333333333
879,6,153949019,154030184,1,0.3333333333333333
880,6,154071207,155530077,1,0.3333333333333333
881,6,155536554,155990159,1,0.3333333333333333
882,6,156012158,157939123,1,0.3333333333333333
883,6,158040459,159976570,1,0.3333333333333333
884,6,159987610,160117932,1,0.3333333333333333
885,6,160123384,160978168,1,0.3333333333333333
886,6,160990404,161026307,1,0.3333333333333333
887,6,161042057,162115988,1,0.3333333333333333
888,6,162127431,162150671,1,0.3333333333333333
889,6,162157607,165672936,1,0.3333333333333333
890,6,165690639,165715368,1,0.3333333333333333
891,6,165723211,168144188,1,0.3333333333333333
892,6,168162397,168399709,1,0.3333333333333333
893,6,168425370,169949536,1,0.3333333333333333
894,6,169960900,170838662,1,0.3333333333333333
895,6,170856656,170943103,1,0.3333333333333333
896,7,140213,293548,1,0.3333333333333333
897,7,294016,413795,1,0.3333333333333333
898,7,461136,511452,1,0.3333333333333333
899,7,513901,1288296,1,0.3333333333333333
900,7,1298612,5058944,1,0.3333333333333333
901,7,5087337,5134464,1,0.3333333333333333
902,7,5143987,5560058,1,0.3333333333333333
903,7,5568142,5872292,1,0.3333333333333333
904,7,5880057,6557968,1,0.3333333333333333
905,7,6613548,8499980,1,0.3333333333333333
906,7,8511989,9779500,1,0.3333333333333333
907,7,9788539,11165483,1,0.3333333333333333
908,7,11177449,16121211,1,0.3333333333333333
909,7,16130262,16173135,1,0.3333333333333333
910,7,16181027,19066529,1,0.3333333333333333
911,7,19108591,21230532,1,0.3333333333333333
912,7,21242540,23314039,1,0.3333333333333333
913,7,23318666,25286039,1,0.3333333333333333
914,7,25362742,25970530,1,0.3333333333333333
915,7,25980628,29117278,1,0.3333333333333333
916,7,29129313,31396001,1,0.3333333333333333
917,7,31405675,32503234,1,0.3333333333333333
918,7,32527033,33234186,1,0.3333333333333333
919,7,33245804,34851233,1,0.3333333333333333
920,7,34866533,36163174,1,0.3333333333333333
921,7,36175211,38060725,1,0.3333333333333333
922,7,38065862,38069416,1,0.3333333333333333
923,7,38077657,38154547,1,0.3333333333333333
924,7,38163197,38204539,1,0.3333333333333333
925,7,38212614,38223575,1,0.3333333333333333
926,7,38239756,38919072,1,0.3333333333333333
927,7,38929655,39109161,1,0.3333333333333333
928,7,39118870,39204387,1,0.3333333333333333
929,7,39217737,40218063,1,0.3333333333333333
930,7,40225102,41541560,1,0.3333333333333333
931,7,41557485,42802384,1,0.3333333333333333
932,7,42816449,42991793,1,0.3333333333333333
933,7,43002620,45737633,1,0.3333333333333333
934,7,45749583,50666812,1,0.3333333333333333
935,7,50712505,53062228,1,0.3333333333333333
936,7,53092720,54048050,1,0.3333333333333333
937,7,54100285,55448490,1,0.3333333333333333
938,7,55487428,56267830,1,0.3333333333333333
939,7,56286058,57178083,1,0.3333333333333333
940,7,57189719,57228014,1,0.3333333333333333
941,7,57241696,57368798,1,0.3333333333333333
942,7,57387971,57475215,1,0.3333333333333333
943,7,57518513,61275990,1,0.3333333333333333
944,7,61474815,61904815,1,0.3333333333333333
945,7,61960303,63832523,1,0.3333333333333333
946,7,63838146,64418872,1,0.3333333333333333
947,7,64507748,64781804,1,0.3333333333333333
948,7,64797061,65770140,1,0.3333333333333333
949,7,65783655,66332092,1,0.3333333333333333
950,7,66381837,66509869,1,0.3333333333333333
951,7,66535305,69489375,1,0.3333333333333333
952,7,69494643,69665338,1,0.3333333333333333
953,7,69678101,71447664,1,0.3333333333333333
954,7,71472355,71810554,1,0.3333333333333333
955,7,71828766,73847634,1,0.3333333333333333
956,7,73925321,75885407,1,0.3333333333333333
957,7,75966125,76282075,1,0.3333333333333333
958,7,76397166,82767743,1,0.3333333333333333
959,7,82777861,82828298,1,0.3333333333333333
960,7,82840568,92513815,1,0.3333333333333333
961,7,92520803,99584483,1,0.3333333333333333
962,7,99590278,106532636,1,0.3333333333333333
963,7,106546263,110699102,1,0.3333333333333333
964,7,110709136,111309563,1,0.3333333333333333
965,7,111316232,112618049,1,0.3333333333333333
966,7,112637687,118300098,1,0.3333333333333333
967,7,118321912,120385289,1,0.3333333333333333
968,7,120392104,127681019,1,0.3333333333333333
969,7,127690967,127692104,1,0.3333333333333333
970,7,127699224,127876072,1,0.3333333333333333
971,7,127894166,129740582,1,0.3333333333333333
972,7,129743562,133316602,1,0.3333333333333333
973,7,133324563,138115143,1,0.3333333333333333
974,7,138141688,140181133,1,0.3333333333333333
975,7,140201234,141189966,1,0.3333333333333333
976,7,141214728,141245219,1,0.3333333333333333
977,7,141259727,141457217,1,0.3333333333333333
978,7,141470171,141494693,1,0.3333333333333333
979,7,141511878,141518228,1,0.3333333333333333
980,7,141527039,141549648,1,0.3333333333333333
981,7,141555761,141922630,1,0.3333333333333333
982,7,141932317,141947816,1,0.3333333333333333
983,7,141965869,141978333,1,0.3333333333333333
984,7,141989305,143302267,1,0.3333333333333333
985,7,143321677,143391065,1,0.3333333333333333
986,7,143526118,144834685,1,0.3333333333333333
987,7,144874983,146711656,1,0.3333333333333333
988,7,146722477,148987441,1,0.3333333333333333
989,7,148993417,149247969,1,0.3333333333333333
990,7,149312155,151330638,1,0.3333333333333333
991,7,151340103,151554620,1,0.3333333333333333
992,7,151563552,151568910,1,0.3333333333333333
993,7,151573687,153083628,1,0.3333333333333333
994,7,153097195,153297456,1,0.3333333333333333
995,7,153306561,155956869,1,0.3333333333333333
996,7,155969175,158427634,1,0.3333333333333333
997,7,158528292,158617983,1,0.3333333333333333
998,8,63810,90816,1,0.3333333333333333
999,8,166452,181530,1,0.3333333333333333
1000,8,184617,808139,1,0.3333333333333333
1001,8,822927,1136619,1,0.3333333333333333
1002,8,1152551,2563316,1,0.3333333333333333
1003,8,2586264,3627077,1,0.3333333333333333
1004,8,3635646,4294791,1,0.3333333333333333
1005,8,4299996,4692082,1,0.3333333333333333
1006,8,4708444,5657660,1,0.3333333333333333
1007,8,5677578,5923347,1,0.3333333333333333
1008,8,5952862,6907624,1,0.3333333333333333
1009,8,7040596,7261418,1,0.3333333333333333
1010,8,7359040,7789937,1,0.3333333333333333
1011,8,8117271,8132139,1,0.3333333333333333
1012,8,8148437,11897919,1,0.3333333333333333
1013,8,11903901,12448374,1,0.3333333333333333
1014,8,12511855,12602139,1,0.3333333333333333
1015,8,12623479,14185328,1,0.3333333333333333
1016,8,14193778,14291793,1,0.3333333333333333
1017,8,14298266,16315130,1,0.3333333333333333
1018,8,16373516,16668380,1,0.3333333333333333
1019,8,16701627,17310921,1,0.3333333333333333
1020,8,17316883,18940172,1,0.3333333333333333
1021,8,18983405,19153325,1,0.3333333333333333
1022,8,19181564,21447923,1,0.3333333333333333
1023,8,21490551,22657603,1,0.3333333333333333
1024,8,22663858,23132039,1,0.3333333333333333
1025,8,23137151,25096564,1,0.3333333333333333
1026,8,25114132,25774629,1,0.3333333333333333
1027,8,25782621,26587838,1,0.3333333333333333
1028,8,26613950,27431467,1,0.3333333333333333
1029,8,27439677,28182114,1,0.3333333333333333
1030,8,28208003,28538941,1,0.3333333333333333
1031,8,28568337,28877291,1,0.3333333333333333
1032,8,28883487,29205723,1,0.3333333333333333
1033,8,29233976,29264810,1,0.3333333333333333
1034,8,29281419,29430834,1,0.3333333333333333
1035,8,29497110,29571339,1,0.3333333333333333
1036,8,29592601,30101874,1,0.3333333333333333
1037,8,30109992,30278937,1,0.3333333333333333
1040,8,30952516,31295499,1,0.3333333333333333
1041,8,31336091,31896351,1,0.3333333333333333
1042,8,31906730,32154763,1,0.3333333333333333
1043,8,32161837,32407642,1,0.3333333333333333
1044,8,32418860,32553445,1,0.3333333333333333
1045,8,32567438,32617200,1,0.3333333333333333
1046,8,32625061,32786232,1,0.3333333333333333
1047,8,32812909,32947324,1,0.3333333333333333
1048,8,32962484,33337952,1,0.3333333333333333
1049,8,33344787,34072415,1,0.3333333333333333
1050,8,34104577,34785140,1,0.3333333333333333
1051,8,34801779,34987140,1,0.3333333333333333
1052,8,35005401,35166837,1,0.3333333333333333
1053,8,35204286,35426691,1,0.3333333333333333
1054,8,35453083,35676140,1,0.3333333333333333
1055,8,35694285,35751327,1,0.3333333333333333
1056,8,35761900,35857879,1,0.3333333333333333
1057,8,35875555,36133992,1,0.3333333333333333
1058,8,36153626,36327657,1,0.3333333333333333
1059,8,36347029,36416687,1,0.3333333333333333
1060,8,36426253,36481039,1,0.3333333333333333
1061,8,36512939,36612488,1,0.3333333333333333
1062,8,36627162,36673994,1,0.3333333333333333
1063,8,36719696,36769058,1,0.3333333333333333
1071,8,38313929,38522146,1,0.3333333333333333
1072,8,38534092,38573218,1,0.3333333333333333
1073,8,38599339,38743232,1,0.3333333333333333
1074,8,38750609,38784733,1,0.3333333333333333
1075,8,38796308,39003321,1,0.3333333333333333
1076,8,39013480,39080885,1,0.3333333333333333
1077,8,39094753,39268591,1,0.3333333333333333
1079,8,39356595,39363050,1,0.3333333333333333
1080,8,39368509,39505256,1,0.3333333333333333
1081,8,39535655,39813797,1,0.3333333333333333
1082,8,39824552,39841148,1,0.3333333333333333
1083,8,39870841,39957091,1,0.3333333333333333
1084,8,39962335,40121328,1,0.3333333333333333
1085,8,40125478,40131470,1,0.3333333333333333
1086,8,40137595,40540201,1,0.3333333333333333
1087,8,40546119,41025130,1,0.3333333333333333
1088,8,41074444,41272917,1,0.3333333333333333
1089,8,41279137,41562453,1,0.3333333333333333
1090,8,41575958,42118548,1,0.3333333333333333
1091,8,42123757,42175380,1,0.3333333333333333
1092,8,42191493,42325689,1,0.3333333333333333
1093,8,42333867,42484474,1,0.3333333333333333
1094,8,42492780,42651517,1,0.3333333333333333
1095,8,42663013,42899872,1,0.3333333333333333
1096,8,42917603,43133142,1,0.3333333333333333
1097,8,43143792,43155815,1,0.3333333333333333
1098,8,43167926,43254441,1,0.3333333333333333
1099,8,43264404,43419507,1,0.3333333333333333
1100,8,43452736,43515874,1,0.3333333333333333
1101,8,47575650,47718854,1,0.3333333333333333
1102,8,47740011,48934830,1,0.3333333333333333
1103,8,48952907,49214104,1,0.3333333333333333
1104,8,49291873,50106229,1,0.3333333333333333
1105,8,50133866,50469104,1,0.3333333333333333
1106,8,50522918,51919678,1,0.3333333333333333
1107,8,51970684,53247541,1,0.3333333333333333
1108,8,53262924,54668893,1,0.3333333333333333
1109,8,54691654,55840039,1,0.3333333333333333
1110,8,55862289,56770315,1,0.3333333333333333
1111,8,56798074,58669985,1,0.3333333333333333
1112,8,58694882,59488208,1,0.3333333333333333
1113,8,59494642,60065639,1,0.3333333333333333
1114,8,60072685,60895610,1,0.3333333333333333
1115,8,60942453,61985710,1,0.3333333333333333
1116,8,62009253,64404832,1,0.3333333333333333
1117,8,64430407,65154750,1,0.3333333333333333
1118,8,65175271,67640344,1,0.3333333333333333
1119,8,67648789,68228875,1,0.3333333333333333
1120,8,68236561,69486500,1,0.3333333333333333
1121,8,69491717,69596562,1,0.3333333333333333
1122,8,69601839,71105403,1,0.3333333333333333
1123,8,71114730,72584340,1,0.3333333333333333
1124,8,72600927,73538243,1,0.3333333333333333
1125,8,73566583,74092303,1,0.3333333333333333
1126,8,74108126,74822651,1,0.3333333333333333
1127,8,74834389,76915325,1,0.3333333333333333
1128,8,76956931,78656441,1,0.3333333333333333
1129,8,78683881,80171898,1,0.3333333333333333
1130,8,80201442,82469298,1,0.3333333333333333
1131,8,82493004,83964171,1,0.3333333333333333
1132,8,83989363,86575296,1,0.3333333333333333
1133,8,86580354,86725974,1,0.3333333333333333
1134,8,86741736,88440494,1,0.3333333333333333
1135,8,88445621,88492810,1,0.3333333333333333
1136,8,88534367,91007791,1,0.3333333333333333
1137,8,91015577,92330975,1,0.3333333333333333
1138,8,92340223,94807075,1,0.3333333333333333
1139,8,94809183,96249780,1,0.3333333333333333
1140,8,96256921,97415885,1,0.3333333333333333
1141,8,97415915,97633935,1,0.3333333333333333
1142,8,97639200,98703368,1,0.3333333333333333
1143,8,98721543,100441109,1,0.3333333333333333
1144,8,100449572,100905868,1,0.3333333333333333
1145,8,100916665,101800174,1,0.3333333333333333
1147,8,102442641,103122693,1,0.3333333333333333
1149,8,104974429,105842700,1,0.3333333333333333
1150,8,105857203,107203129,1,0.3333333333333333
1151,8,107262122,107851240,1,0.3333333333333333
1152,8,107865666,108926406,1,0.3333333333333333
1153,8,108963119,110219485,1,0.3333333333333333
1154,8,110237460,111332167,1,0.3333333333333333
1155,8,111366937,112386078,1,0.3333333333333333
1156,8,112428669,113232393,1,0.3333333333333333
1157,8,113259394,114138964,1,0.3333333333333333
1158,8,114153939,114208361,1,0.3333333333333333
1159,8,114214217,115827427,1,0.3333333333333333
1160,8,115852788,116921245,1,0.3333333333333333
1161,8,116969946,117894149,1,0.3333333333333333
1162,8,117915188,119933236,1,0.3333333333333333
1163,8,119955970,120250296,1,0.3333333333333333
1164,8,120266140,121155354,1,0.3333333333333333
1165,8,121164402,122030584,1,0.3333333333333333
1166,8,122056726,122518495,1,0.3333333333333333
1167,8,122563718,123364225,1,0.3333333333333333
1168,8,123393035,123990378,1,0.3333333333333333
1169,8,123998961,124006623,1,0.3333333333333333
1170,8,124015208,124217100,1,0.3333333333333333
1171,8,124226195,125428423,1,0.3333333333333333
1172,8,125436684,125595512,1,0.3333333333333333
1173,8,125614708,126552359,1,0.3333333333333333
1174,8,126589494,127668868,1,0.3333333333333333
1175,8,127689556,127938480,1,0.3333333333333333
1176,8,127952070,128717669,1,0.3333333333333333
1177,8,128767860,128892972,1,0.3333333333333333
1178,8,128905144,129748492,1,0.3333333333333333
1179,8,129784096,131534968,1,0.3333333333333333
1180,8,131578988,133842009,1,0.3333333333333333
1181,8,133850058,135582453,1,0.3333333333333333
1182,8,135587578,136878332,1,0.3333333333333333
1183,8,136914379,137301071,1,0.3333333333333333
1184,8,137337404,139849337,1,0.3333333333333333
1185,8,139857344,140647674,1,0.3333333333333333
1186,8,140666163,142443623,1,0.3333333333333333
1187,8,142452855,143775535,1,0.3333333333333333
1188,8,143780031,144945861,1,0.3333333333333333
1189,8,144953439,145949490,1,0.3333333333333333
1190,8,145962567,146264846,1,0.3333333333333333
1191,9,153131,194193,1,0.3333333333333333
1192,9,210253,528529,1,0.3333333333333333
1193,9,533322,559898,1,0.3333333333333333
1194,9,561049,564737,1,0.3333333333333333
1195,9,577359,779786,1,0.3333333333333333
1196,9,795606,1081643,1,0.3333333333333333
1197,9,1091407,1133457,1,0.3333333333333333
1198,9,1140019,1140037,1,0.3333333333333333
1199,9,1189217,1299415,1,0.3333333333333333
1200,9,1308165,1310587,1,0.3333333333333333
1201,9,1330131,5289937,1,0.3333333333333333
1202,9,5298149,5330015,1,0.3333333333333333
1203,9,5338569,6623341,1,0.3333333333333333
1204,9,6631759,6684944,1,0.3333333333333333
1205,9,6704941,7263688,1,0.3333333333333333
1206,9,7319454,7723767,1,0.3333333333333333
